system:index,biome_id,biome_name,city_id,eco_id,eco_name,nnh_id,nnh_name,realm,.geo
0000000000000000013f_0001000000000000006e,1.0,Tropical & Subtropical Moist Broadleaf Forests,7480,287,Upper Gangetic Plains moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000140_00010000000000000076,13.0,Deserts & Xeric Shrublands,7483,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141_0001000000000000006f,2.0,Tropical & Subtropical Dry Broadleaf Forests,7503,295,Khathiar-Gir dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000141_00010000000000000075,2.0,Tropical & Subtropical Dry Broadleaf Forests,7503,296,Narmada Valley dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000142_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7542,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000143_00010000000000000076,13.0,Deserts & Xeric Shrublands,7554,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000144_00010000000000000076,13.0,Deserts & Xeric Shrublands,7555,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000145_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7569,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000146_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,7593,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000147_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7594,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000148_00010000000000000076,13.0,Deserts & Xeric Shrublands,7607,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000149_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7608,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014a_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,7633,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014b_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7634,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014c_00010000000000000074,1.0,Tropical & Subtropical Moist Broadleaf Forests,7649,253,North Western Ghats moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014d_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7655,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014e_00010000000000000076,13.0,Deserts & Xeric Shrublands,7700,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014f_00010000000000000083,1.0,Tropical & Subtropical Moist Broadleaf Forests,7714,270,South Western Ghats moist deciduous forests,3,Nature Could Recover,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000014f_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7714,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000150_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,7725,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000151_00010000000000000076,13.0,Deserts & Xeric Shrublands,7747,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000152_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7769,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000153_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,7800,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000153_00010000000000000074,1.0,Tropical & Subtropical Moist Broadleaf Forests,7800,253,North Western Ghats moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000154_0001000000000000006e,1.0,Tropical & Subtropical Moist Broadleaf Forests,7802,287,Upper Gangetic Plains moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000155_00010000000000000076,13.0,Deserts & Xeric Shrublands,7817,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000156_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7824,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000157_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,7833,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000158_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7842,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000159_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,7852,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015a_0001000000000000006e,1.0,Tropical & Subtropical Moist Broadleaf Forests,7870,287,Upper Gangetic Plains moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015b_0001000000000000006e,1.0,Tropical & Subtropical Moist Broadleaf Forests,7899,287,Upper Gangetic Plains moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015c_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7909,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015d_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,7917,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015e_00010000000000000076,13.0,Deserts & Xeric Shrublands,7920,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000015f_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,7930,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160_00010000000000000083,1.0,Tropical & Subtropical Moist Broadleaf Forests,7932,270,South Western Ghats moist deciduous forests,3,Nature Could Recover,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000160_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7932,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000161_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7934,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000162_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,7969,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000163_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,7973,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000164_00010000000000000082,1.0,Tropical & Subtropical Moist Broadleaf Forests,8003,271,South Western Ghats montane rain forests,2,Nature Could Reach Half Protected,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000165_00010000000000000076,13.0,Deserts & Xeric Shrublands,8005,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000166_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,8010,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000167_00010000000000000075,2.0,Tropical & Subtropical Dry Broadleaf Forests,8017,296,Narmada Valley dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000167_00010000000000000077,1.0,Tropical & Subtropical Moist Broadleaf Forests,8017,228,East Deccan moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000168_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,8021,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000169_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,8052,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8070,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016a_00010000000000000083,1.0,Tropical & Subtropical Moist Broadleaf Forests,8070,270,South Western Ghats moist deciduous forests,3,Nature Could Recover,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8099,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016b_00010000000000000076,13.0,Deserts & Xeric Shrublands,8099,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016c_00010000000000000083,1.0,Tropical & Subtropical Moist Broadleaf Forests,8112,270,South Western Ghats moist deciduous forests,3,Nature Could Recover,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016d_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,8121,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016e_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,8145,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000016f_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8154,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000170_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8172,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000171_0001000000000000006e,1.0,Tropical & Subtropical Moist Broadleaf Forests,8173,287,Upper Gangetic Plains moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000172_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8203,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000173_00010000000000000075,2.0,Tropical & Subtropical Dry Broadleaf Forests,8216,296,Narmada Valley dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000174_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8238,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000175_0001000000000000006e,1.0,Tropical & Subtropical Moist Broadleaf Forests,8251,287,Upper Gangetic Plains moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000176_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8261,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000177_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,8271,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000178_0001000000000000006e,1.0,Tropical & Subtropical Moist Broadleaf Forests,8296,287,Upper Gangetic Plains moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000179_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8299,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017a_00010000000000000084,1.0,Tropical & Subtropical Moist Broadleaf Forests,8300,242,Malabar Coast moist forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017b_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8318,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017c_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8327,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017d_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8331,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,8337,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017e_00010000000000000077,1.0,Tropical & Subtropical Moist Broadleaf Forests,8337,228,East Deccan moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000017f_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8346,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000180_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8358,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000181_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8363,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182_0001000000000000007c,2.0,Tropical & Subtropical Dry Broadleaf Forests,8380,290,Central Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000182_00010000000000000076,13.0,Deserts & Xeric Shrublands,8380,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000183_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8398,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8417,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000184_00010000000000000076,13.0,Deserts & Xeric Shrublands,8417,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000185_00010000000000000081,2.0,Tropical & Subtropical Dry Broadleaf Forests,8426,298,South Deccan Plateau dry deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000186_00010000000000000076,13.0,Deserts & Xeric Shrublands,8449,315,Deccan thorn scrub forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000187_0001000000000000006e,1.0,Tropical & Subtropical Moist Broadleaf Forests,8462,287,Upper Gangetic Plains moist deciduous forests,4,Nature Imperiled,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000188_000000000000000000d9,1.0,Tropical & Subtropical Moist Broadleaf Forests,8472,233,Himalayan subtropical broadleaf forests,3,Nature Could Recover,Indomalayan,"{""type"":""MultiPoint"",""coordinates"":[]}"
